,POSTAL_CODE,NUTS3_ID,NUTS1_NAME,NUTS2_NAME,NUTS3_NAME,RLK2022,KTU2022
229,24241,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,peripher,Ländlicher Kreis mit Verdichtungsansätzen
230,23867,DEF0D,Schleswig-Holstein,Schleswig-Holstein,Segeberg,zentral,Ländlicher Kreis mit Verdichtungsansätzen
231,23843,DEF0F,Schleswig-Holstein,Schleswig-Holstein,Stormarn,sehr zentral,Städtischer Kreis
232,23863,DEF0F,Schleswig-Holstein,Schleswig-Holstein,Stormarn,sehr zentral,Städtischer Kreis
233,21785,DE932,Niedersachsen,Lüneburg,Cuxhaven,peripher,Dünn besiedelter ländlicher Kreis
234,21256,DE933,Niedersachsen,Lüneburg,Harburg,zentral,Städtischer Kreis
235,21266,DE933,Niedersachsen,Lüneburg,Harburg,zentral,Städtischer Kreis
236,21439,DE933,Niedersachsen,Lüneburg,Harburg,zentral,Städtischer Kreis
237,21382,DE935,Niedersachsen,Lüneburg,Lüneburg,zentral,Dünn besiedelter ländlicher Kreis
238,21447,DE935,Niedersachsen,Lüneburg,Lüneburg,zentral,Dünn besiedelter ländlicher Kreis
239,21522,DE935,Niedersachsen,Lüneburg,Lüneburg,zentral,Dünn besiedelter ländlicher Kreis
240,21449,DE935,Niedersachsen,Lüneburg,Lüneburg,zentral,Dünn besiedelter ländlicher Kreis
241,21379,DE935,Niedersachsen,Lüneburg,Lüneburg,zentral,Dünn besiedelter ländlicher Kreis
242,21702,DE939,Niedersachsen,Lüneburg,Stade,peripher,Ländlicher Kreis mit Verdichtungsansätzen
243,21614,DE939,Niedersachsen,Lüneburg,Stade,peripher,Ländlicher Kreis mit Verdichtungsansätzen
244,21706,DE939,Niedersachsen,Lüneburg,Stade,peripher,Ländlicher Kreis mit Verdichtungsansätzen
245,21710,DE939,Niedersachsen,Lüneburg,Stade,peripher,Ländlicher Kreis mit Verdichtungsansätzen
246,17321,DE80N,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Vorpommern-Greifswald,sehr peripher,Dünn besiedelter ländlicher Kreis
247,17406,DE80N,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Vorpommern-Greifswald,sehr peripher,Dünn besiedelter ländlicher Kreis
248,19306,DE80O,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Ludwigslust-Parchim,peripher,Dünn besiedelter ländlicher Kreis
249,25524,DEF0E,Schleswig-Holstein,Schleswig-Holstein,Steinburg,zentral,Dünn besiedelter ländlicher Kreis
250,25560,DEF0E,Schleswig-Holstein,Schleswig-Holstein,Steinburg,zentral,Dünn besiedelter ländlicher Kreis
251,25597,DEF0E,Schleswig-Holstein,Schleswig-Holstein,Steinburg,zentral,Dünn besiedelter ländlicher Kreis
252,29396,DE914,Niedersachsen,Braunschweig,Gifhorn,peripher,Dünn besiedelter ländlicher Kreis
253,27324,DE927,Niedersachsen,Hannover,Nienburg (Weser),peripher,Dünn besiedelter ländlicher Kreis
254,27318,DE927,Niedersachsen,Hannover,Nienburg (Weser),peripher,Dünn besiedelter ländlicher Kreis
255,27246,DE927,Niedersachsen,Hannover,Nienburg (Weser),peripher,Dünn besiedelter ländlicher Kreis
256,29328,DE931,Niedersachsen,Lüneburg,Celle,peripher,Dünn besiedelter ländlicher Kreis
257,29342,DE931,Niedersachsen,Lüneburg,Celle,peripher,Dünn besiedelter ländlicher Kreis
258,29472,DE934,Niedersachsen,Lüneburg,Lüchow-Dannenberg,sehr peripher,Dünn besiedelter ländlicher Kreis
259,29471,DE934,Niedersachsen,Lüneburg,Lüchow-Dannenberg,sehr peripher,Dünn besiedelter ländlicher Kreis
260,29465,DE934,Niedersachsen,Lüneburg,Lüchow-Dannenberg,sehr peripher,Dünn besiedelter ländlicher Kreis
261,28865,DE936,Niedersachsen,Lüneburg,Osterholz,zentral,Städtischer Kreis
262,29578,DE93A,Niedersachsen,Lüneburg,Uelzen,peripher,Dünn besiedelter ländlicher Kreis
263,29581,DE93A,Niedersachsen,Lüneburg,Uelzen,peripher,Dünn besiedelter ländlicher Kreis
264,29582,DE93A,Niedersachsen,Lüneburg,Uelzen,peripher,Dünn besiedelter ländlicher Kreis
265,29584,DE93A,Niedersachsen,Lüneburg,Uelzen,peripher,Dünn besiedelter ländlicher Kreis
266,29394,DE93A,Niedersachsen,Lüneburg,Uelzen,peripher,Dünn besiedelter ländlicher Kreis
267,29525,DE93A,Niedersachsen,Lüneburg,Uelzen,peripher,Dünn besiedelter ländlicher Kreis
268,27308,DE93B,Niedersachsen,Lüneburg,Verden,zentral,Ländlicher Kreis mit Verdichtungsansätzen
269,26160,DE946,Niedersachsen,Weser-Ems,Ammerland,zentral,Städtischer Kreis
270,26548,DE947,Niedersachsen,Weser-Ems,Aurich,peripher,Ländlicher Kreis mit Verdichtungsansätzen
271,26906,DE949,Niedersachsen,Weser-Ems,Emsland,peripher,Dünn besiedelter ländlicher Kreis
272,26441,DE94A,Niedersachsen,Weser-Ems,Friesland,peripher,Städtischer Kreis
273,27801,DE94D,Niedersachsen,Weser-Ems,Oldenburg,zentral,Dünn besiedelter ländlicher Kreis
274,26203,DE94D,Niedersachsen,Weser-Ems,Oldenburg,zentral,Dünn besiedelter ländlicher Kreis
275,26474,DE94H,Niedersachsen,Weser-Ems,Wittmund,peripher,Dünn besiedelter ländlicher Kreis
276,38477,DE914,Niedersachsen,Braunschweig,Gifhorn,peripher,Dünn besiedelter ländlicher Kreis
277,38471,DE914,Niedersachsen,Braunschweig,Gifhorn,peripher,Dünn besiedelter ländlicher Kreis
278,38474,DE914,Niedersachsen,Braunschweig,Gifhorn,peripher,Dünn besiedelter ländlicher Kreis
279,38685,DE916,Niedersachsen,Braunschweig,Goslar,peripher,Ländlicher Kreis mit Verdichtungsansätzen
280,38464,DE917,Niedersachsen,Braunschweig,Helmstedt,zentral,Ländlicher Kreis mit Verdichtungsansätzen
281,38375,DE917,Niedersachsen,Braunschweig,Helmstedt,zentral,Ländlicher Kreis mit Verdichtungsansätzen
282,38350,DE917,Niedersachsen,Braunschweig,Helmstedt,zentral,Ländlicher Kreis mit Verdichtungsansätzen
283,38372,DE917,Niedersachsen,Braunschweig,Helmstedt,zentral,Ländlicher Kreis mit Verdichtungsansätzen
284,37581,DE918,Niedersachsen,Braunschweig,Northeim,peripher,Dünn besiedelter ländlicher Kreis
285,37170,DE918,Niedersachsen,Braunschweig,Northeim,peripher,Dünn besiedelter ländlicher Kreis
286,31249,DE91A,Niedersachsen,Braunschweig,Peine,zentral,Städtischer Kreis
287,38159,DE91A,Niedersachsen,Braunschweig,Peine,zentral,Städtischer Kreis
288,31241,DE91A,Niedersachsen,Braunschweig,Peine,zentral,Städtischer Kreis
289,31246,DE91A,Niedersachsen,Braunschweig,Peine,zentral,Städtischer Kreis
290,38271,DE91B,Niedersachsen,Braunschweig,Wolfenbüttel,zentral,Ländlicher Kreis mit Verdichtungsansätzen
291,38170,DE91B,Niedersachsen,Braunschweig,Wolfenbüttel,zentral,Ländlicher Kreis mit Verdichtungsansätzen
292,38315,DE91B,Niedersachsen,Braunschweig,Wolfenbüttel,zentral,Ländlicher Kreis mit Verdichtungsansätzen
293,38319,DE91B,Niedersachsen,Braunschweig,Wolfenbüttel,zentral,Ländlicher Kreis mit Verdichtungsansätzen
294,38327,DE91B,Niedersachsen,Braunschweig,Wolfenbüttel,zentral,Ländlicher Kreis mit Verdichtungsansätzen
295,37073,DE91C,Niedersachsen,Braunschweig,Göttingen,zentral,Städtischer Kreis
296,37075,DE91C,Niedersachsen,Braunschweig,Göttingen,zentral,Städtischer Kreis
297,37077,DE91C,Niedersachsen,Braunschweig,Göttingen,zentral,Städtischer Kreis
298,37079,DE91C,Niedersachsen,Braunschweig,Göttingen,zentral,Städtischer Kreis
299,37081,DE91C,Niedersachsen,Braunschweig,Göttingen,zentral,Städtischer Kreis
300,37083,DE91C,Niedersachsen,Braunschweig,Göttingen,zentral,Städtischer Kreis
301,37085,DE91C,Niedersachsen,Braunschweig,Göttingen,zentral,Städtischer Kreis
302,34346,DE91C,Niedersachsen,Braunschweig,Göttingen,zentral,Städtischer Kreis
303,37197,DE91C,Niedersachsen,Braunschweig,Göttingen,zentral,Städtischer Kreis
304,31515,DE929,Niedersachsen,Hannover,Region Hannover,sehr zentral,Städtischer Kreis
305,31840,DE923,Niedersachsen,Hannover,Hameln-Pyrmont,zentral,Ländlicher Kreis mit Verdichtungsansätzen
306,31157,DE925,Niedersachsen,Hannover,Hildesheim,zentral,Städtischer Kreis
307,37639,DE926,Niedersachsen,Hannover,Holzminden,peripher,Ländlicher Kreis mit Verdichtungsansätzen
308,37699,DE926,Niedersachsen,Hannover,Holzminden,peripher,Ländlicher Kreis mit Verdichtungsansätzen
309,31628,DE927,Niedersachsen,Hannover,Nienburg (Weser),peripher,Dünn besiedelter ländlicher Kreis
310,31636,DE927,Niedersachsen,Hannover,Nienburg (Weser),peripher,Dünn besiedelter ländlicher Kreis
311,31595,DE927,Niedersachsen,Hannover,Nienburg (Weser),peripher,Dünn besiedelter ländlicher Kreis
312,31600,DE927,Niedersachsen,Hannover,Nienburg (Weser),peripher,Dünn besiedelter ländlicher Kreis
313,31613,DE927,Niedersachsen,Hannover,Nienburg (Weser),peripher,Dünn besiedelter ländlicher Kreis
314,31710,DE928,Niedersachsen,Hannover,Schaumburg,zentral,Städtischer Kreis
315,31693,DE928,Niedersachsen,Hannover,Schaumburg,zentral,Städtischer Kreis
316,31691,DE928,Niedersachsen,Hannover,Schaumburg,zentral,Städtischer Kreis
317,31555,DE928,Niedersachsen,Hannover,Schaumburg,zentral,Städtischer Kreis
318,21714,DE939,Niedersachsen,Lüneburg,Stade,peripher,Ländlicher Kreis mit Verdichtungsansätzen
319,21635,DE939,Niedersachsen,Lüneburg,Stade,peripher,Ländlicher Kreis mit Verdichtungsansätzen
320,03202,DE40I,Brandenburg,Brandenburg,Uckermark,sehr peripher,Dünn besiedelter ländlicher Kreis
321,19053,DE804,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,"Schwerin, Stadt",peripher,Ländlicher Kreis mit Verdichtungsansätzen
322,19055,DE804,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,"Schwerin, Stadt",peripher,Ländlicher Kreis mit Verdichtungsansätzen
323,19057,DE804,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,"Schwerin, Stadt",peripher,Ländlicher Kreis mit Verdichtungsansätzen
324,19059,DE804,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,"Schwerin, Stadt",peripher,Ländlicher Kreis mit Verdichtungsansätzen
325,19061,DE804,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,"Schwerin, Stadt",peripher,Ländlicher Kreis mit Verdichtungsansätzen
326,19063,DE804,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,"Schwerin, Stadt",peripher,Ländlicher Kreis mit Verdichtungsansätzen
327,17235,DE80J,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Mecklenburgische Seenplatte,sehr peripher,Dünn besiedelter ländlicher Kreis
328,18230,DE80K,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Landkreis Rostock,sehr peripher,Dünn besiedelter ländlicher Kreis
329,18233,DE80K,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Landkreis Rostock,sehr peripher,Dünn besiedelter ländlicher Kreis
330,18231,DE80K,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Landkreis Rostock,sehr peripher,Dünn besiedelter ländlicher Kreis
331,18258,DE80K,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Landkreis Rostock,sehr peripher,Dünn besiedelter ländlicher Kreis
332,18198,DE80K,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Landkreis Rostock,sehr peripher,Dünn besiedelter ländlicher Kreis
333,18314,DE80L,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Vorpommern-Rügen,sehr peripher,Dünn besiedelter ländlicher Kreis
334,18445,DE80L,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Vorpommern-Rügen,sehr peripher,Dünn besiedelter ländlicher Kreis
335,23974,DE80M,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Nordwestmecklenburg,peripher,Ländlicher Kreis mit Verdichtungsansätzen
336,17429,DE80N,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Vorpommern-Greifswald,sehr peripher,Dünn besiedelter ländlicher Kreis
337,17328,DE80N,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Vorpommern-Greifswald,sehr peripher,Dünn besiedelter ländlicher Kreis
338,17322,DE80N,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Vorpommern-Greifswald,sehr peripher,Dünn besiedelter ländlicher Kreis
339,17121,DE80N,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Vorpommern-Greifswald,sehr peripher,Dünn besiedelter ländlicher Kreis
340,17440,DE80N,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Vorpommern-Greifswald,sehr peripher,Dünn besiedelter ländlicher Kreis
341,17392,DE80N,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Vorpommern-Greifswald,sehr peripher,Dünn besiedelter ländlicher Kreis
342,17358,DE80N,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Vorpommern-Greifswald,sehr peripher,Dünn besiedelter ländlicher Kreis
343,17391,DE80N,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Vorpommern-Greifswald,sehr peripher,Dünn besiedelter ländlicher Kreis
344,19374,DE80O,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Ludwigslust-Parchim,peripher,Dünn besiedelter ländlicher Kreis
345,19260,DE80O,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Ludwigslust-Parchim,peripher,Dünn besiedelter ländlicher Kreis
346,19243,DE80O,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Ludwigslust-Parchim,peripher,Dünn besiedelter ländlicher Kreis
347,09028,DED41,Sachsen,Chemnitz,"Chemnitz, Stadt",sehr zentral,kreisfreie Großstadt
348,09030,DED41,Sachsen,Chemnitz,"Chemnitz, Stadt",sehr zentral,kreisfreie Großstadt
349,09227,DED41,Sachsen,Chemnitz,"Chemnitz, Stadt",sehr zentral,kreisfreie Großstadt
350,08265,DED44,Sachsen,Chemnitz,Vogtlandkreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
351,06628,DEE08,Sachsen-Anhalt,Sachsen-Anhalt,Burgenlandkreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
352,06493,DEE09,Sachsen-Anhalt,Sachsen-Anhalt,Harz,peripher,Dünn besiedelter ländlicher Kreis
353,06313,DEE0A,Sachsen-Anhalt,Sachsen-Anhalt,Mansfeld-Südharz,peripher,Dünn besiedelter ländlicher Kreis
354,28195,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
355,28197,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
356,28199,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
357,28201,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
358,28203,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
359,28205,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
360,28207,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
361,28209,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
362,28211,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
363,28213,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
364,28215,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
365,28217,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
366,28219,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
367,28237,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
368,28239,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
369,28259,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
370,28277,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
371,28279,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
372,28307,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
373,28309,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
374,28325,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
375,28327,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
376,28329,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
377,28335,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
378,28355,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
379,28357,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
380,28359,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
381,28717,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
382,28719,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
383,28755,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
384,28757,DE501,Bremen,Bremen,"Bremen, Stadt",sehr zentral,kreisfreie Großstadt
385,29646,DE938,Niedersachsen,Lüneburg,Heidekreis,peripher,Dünn besiedelter ländlicher Kreis
386,29596,DE93A,Niedersachsen,Lüneburg,Uelzen,peripher,Dünn besiedelter ländlicher Kreis
387,60486,DE712,Hessen,Darmstadt,"Frankfurt am Main, Stadt",sehr zentral,kreisfreie Großstadt
388,60487,DE712,Hessen,Darmstadt,"Frankfurt am Main, Stadt",sehr zentral,kreisfreie Großstadt
389,60488,DE712,Hessen,Darmstadt,"Frankfurt am Main, Stadt",sehr zentral,kreisfreie Großstadt
390,60489,DE712,Hessen,Darmstadt,"Frankfurt am Main, Stadt",sehr zentral,kreisfreie Großstadt
391,60528,DE712,Hessen,Darmstadt,"Frankfurt am Main, Stadt",sehr zentral,kreisfreie Großstadt
392,60529,DE712,Hessen,Darmstadt,"Frankfurt am Main, Stadt",sehr zentral,kreisfreie Großstadt
393,60549,DE712,Hessen,Darmstadt,"Frankfurt am Main, Stadt",sehr zentral,kreisfreie Großstadt
394,60594,DE712,Hessen,Darmstadt,"Frankfurt am Main, Stadt",sehr zentral,kreisfreie Großstadt
395,60596,DE712,Hessen,Darmstadt,"Frankfurt am Main, Stadt",sehr zentral,kreisfreie Großstadt
396,60598,DE712,Hessen,Darmstadt,"Frankfurt am Main, Stadt",sehr zentral,kreisfreie Großstadt
397,60599,DE712,Hessen,Darmstadt,"Frankfurt am Main, Stadt",sehr zentral,kreisfreie Großstadt
398,61137,DE719,Hessen,Darmstadt,Main-Kinzig-Kreis,sehr zentral,Städtischer Kreis
399,61231,DE71E,Hessen,Darmstadt,Wetteraukreis,sehr zentral,Städtischer Kreis
400,61203,DE71E,Hessen,Darmstadt,Wetteraukreis,sehr zentral,Städtischer Kreis
401,61200,DE71E,Hessen,Darmstadt,Wetteraukreis,sehr zentral,Städtischer Kreis
402,53426,DEB12,Rheinland-Pfalz,Koblenz,Ahrweiler,zentral,Ländlicher Kreis mit Verdichtungsansätzen
403,53520,DEB12,Rheinland-Pfalz,Koblenz,Ahrweiler,zentral,Ländlicher Kreis mit Verdichtungsansätzen
404,53489,DEB12,Rheinland-Pfalz,Koblenz,Ahrweiler,zentral,Ländlicher Kreis mit Verdichtungsansätzen
405,56745,DEB12,Rheinland-Pfalz,Koblenz,Ahrweiler,zentral,Ländlicher Kreis mit Verdichtungsansätzen
406,57520,DEB13,Rheinland-Pfalz,Koblenz,Altenkirchen (Westerwald),zentral,Städtischer Kreis
407,57586,DEB13,Rheinland-Pfalz,Koblenz,Altenkirchen (Westerwald),zentral,Städtischer Kreis
408,55585,DEB14,Rheinland-Pfalz,Koblenz,Bad Kreuznach,zentral,Ländlicher Kreis mit Verdichtungsansätzen
409,55593,DEB14,Rheinland-Pfalz,Koblenz,Bad Kreuznach,zentral,Ländlicher Kreis mit Verdichtungsansätzen
410,56821,DEB1C,Rheinland-Pfalz,Koblenz,Cochem-Zell,peripher,Dünn besiedelter ländlicher Kreis
411,56812,DEB1C,Rheinland-Pfalz,Koblenz,Cochem-Zell,peripher,Dünn besiedelter ländlicher Kreis
412,56761,DEB1C,Rheinland-Pfalz,Koblenz,Cochem-Zell,peripher,Dünn besiedelter ländlicher Kreis
413,56814,DEB1C,Rheinland-Pfalz,Koblenz,Cochem-Zell,peripher,Dünn besiedelter ländlicher Kreis
414,56818,DEB1C,Rheinland-Pfalz,Koblenz,Cochem-Zell,peripher,Dünn besiedelter ländlicher Kreis
415,56825,DEB1C,Rheinland-Pfalz,Koblenz,Cochem-Zell,peripher,Dünn besiedelter ländlicher Kreis
416,53562,DEB18,Rheinland-Pfalz,Koblenz,Neuwied,zentral,Städtischer Kreis
417,56588,DEB18,Rheinland-Pfalz,Koblenz,Neuwied,zentral,Städtischer Kreis
418,53578,DEB18,Rheinland-Pfalz,Koblenz,Neuwied,zentral,Städtischer Kreis
419,56112,DEB1A,Rheinland-Pfalz,Koblenz,Rhein-Lahn-Kreis,zentral,Städtischer Kreis
420,56132,DEB1A,Rheinland-Pfalz,Koblenz,Rhein-Lahn-Kreis,zentral,Städtischer Kreis
421,56133,DEB1A,Rheinland-Pfalz,Koblenz,Rhein-Lahn-Kreis,zentral,Städtischer Kreis
422,56340,DEB1A,Rheinland-Pfalz,Koblenz,Rhein-Lahn-Kreis,zentral,Städtischer Kreis
423,56346,DEB1A,Rheinland-Pfalz,Koblenz,Rhein-Lahn-Kreis,zentral,Städtischer Kreis
424,57627,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,zentral,Städtischer Kreis
425,56470,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,zentral,Städtischer Kreis
426,56414,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,zentral,Städtischer Kreis
427,57629,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,zentral,Städtischer Kreis
428,57644,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,zentral,Städtischer Kreis
429,54492,DEB22,Rheinland-Pfalz,Trier,Bernkastel-Wittlich,peripher,Dünn besiedelter ländlicher Kreis
430,54498,DEB22,Rheinland-Pfalz,Trier,Bernkastel-Wittlich,peripher,Dünn besiedelter ländlicher Kreis
431,54426,DEB22,Rheinland-Pfalz,Trier,Bernkastel-Wittlich,peripher,Dünn besiedelter ländlicher Kreis
432,54526,DEB22,Rheinland-Pfalz,Trier,Bernkastel-Wittlich,peripher,Dünn besiedelter ländlicher Kreis
433,54689,DEB23,Rheinland-Pfalz,Trier,Eifelkreis Bitburg-Prüm,peripher,Dünn besiedelter ländlicher Kreis
434,54614,DEB23,Rheinland-Pfalz,Trier,Eifelkreis Bitburg-Prüm,peripher,Dünn besiedelter ländlicher Kreis
435,54619,DEB23,Rheinland-Pfalz,Trier,Eifelkreis Bitburg-Prüm,peripher,Dünn besiedelter ländlicher Kreis
436,54529,DEB23,Rheinland-Pfalz,Trier,Eifelkreis Bitburg-Prüm,peripher,Dünn besiedelter ländlicher Kreis
437,54578,DEB24,Rheinland-Pfalz,Trier,Vulkaneifel,peripher,Dünn besiedelter ländlicher Kreis
438,54441,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,peripher,Ländlicher Kreis mit Verdichtungsansätzen
439,54338,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,peripher,Ländlicher Kreis mit Verdichtungsansätzen
440,54422,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,peripher,Ländlicher Kreis mit Verdichtungsansätzen
441,54317,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,peripher,Ländlicher Kreis mit Verdichtungsansätzen
442,54311,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,peripher,Ländlicher Kreis mit Verdichtungsansätzen
443,54459,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,peripher,Ländlicher Kreis mit Verdichtungsansätzen
444,55597,DEB3B,Rheinland-Pfalz,Rheinhessen-Pfalz,Alzey-Worms,sehr zentral,Städtischer Kreis
445,55599,DEB3B,Rheinland-Pfalz,Rheinhessen-Pfalz,Alzey-Worms,sehr zentral,Städtischer Kreis
446,55411,DEB3J,Rheinland-Pfalz,Rheinhessen-Pfalz,Mainz-Bingen,sehr zentral,Städtischer Kreis
447,55257,DEB3J,Rheinland-Pfalz,Rheinhessen-Pfalz,Mainz-Bingen,sehr zentral,Städtischer Kreis
448,55218,DEB3J,Rheinland-Pfalz,Rheinhessen-Pfalz,Mainz-Bingen,sehr zentral,Städtischer Kreis
449,55437,DEB3J,Rheinland-Pfalz,Rheinhessen-Pfalz,Mainz-Bingen,sehr zentral,Städtischer Kreis
